ProductId,Score,Summary,Text,Time,HelpfulnessNumerator,HelpfulnessDenominator
B007IEFJ0M,3,ok but more salty than chicken flavor,I was expecting a paste type of broth mix but this is a fluffier dry mix.  It has MSG if you care about that.  I think it will work well as a salt substitute where you want a chicken flavor but too salty as a direct replacement for chicken bullion.  I would compare this to the broth you get in the chicken noodle soup packets or the chicken Ramen envelopes.,1350432000,0,0
B003OB2H1M,5,Best Ramen Ever,"I can't believe I have to order this from Amazon, but I can't find this flavor locally, even at Wally World.  But this flavor is the best ramen ever, way better than anything Yakisoba has to offer, and beats any other ramen flavor hands down.",1309996800,5,5
B003OB2H1M,5,Change is good,"Ramen is a quick and easy meal, you can doctor it up to be fancier and more filling.. or eat it plain if in a hurry.<br /><br />It's a great staple to have in the pantry for quick meals, or emergency situations. All you need is hot water.<br /><br />But... with only a couple of flavors available locally, it got boring. I don't even remember exactly how I ended up on the page with all the Ramen soup flavors but I did.. and I'm glad.<br /><br />I ordered four new flavors that day, and found them all to be very good.<br /><br />The Roast Beef has that hint of roast beef background flavor, I was surprised. It was different enough from the plain beef that I liked it, the plain beef I've never really liked much, only got it so that I wasn't eating only Chicken. This will be one that I'll get again.",1300579200,4,4
B003OB2H1M,5,What do you say in a review about ramen? It's cheap?,I bought this only because it was on sale for under $5 when I bought it. It isn't necessarily any better than any ramen I have had as I would say that most flavors all taste like ramen.<br /><br />I prefer the beef flavor to this roast beef flavor which is a little over powering but with 1/2 to 3/4 packet it is alright. I am just going to put this in a closet somewhere for food storage in case of an apocalypse and we have no food left and we have already eaten our dead...,1319414400,3,3
B003OB2H1M,5,Always love the ramen,Ramen noodles are a great staple for overseas living. So glad to have found this great deal. So easy to just set it up to send me a case every month or two and then not have to think about re-ordering.,1320451200,1,1
B003OB2H1M,5,Ramen Soup,"I have used ONLY this Brand and This Roast Beef Flavor Ramen Soup's As What I mainly do is brake up the Noodle's and add to Canned Soup's And make as directed, but add about 1 to 2 cup's more Water and the Flavor Packet. Makes the canned soup make a larger Pot, and is just wonderful with this ROAST Beef Flavor packet.<br />Try this and I think you will really Enjoy!!!",1287100800,4,6
B003OB2H1M,5,Good flavor,"I ordered this flavor when I saw it was on Amazon, as most stores in my area do not carry it, and only carry Chicken, Beef, Shrimp and Oriental flavors. I guess there isn't enough demand for other flavors which is sad because the ones Ive tried that they used to have are way better than just Chicken and Beef. I enjoyed this flavor a lot. It is rich and satisfying. It does remind me a lot of roast beef, the flavor is kind of subtle, but is good all the same. I remember I used to be able to get this at the gorcery store and loved it and others such as Pork, Lime Shrimp, etc, sadly I now depend on Amazon for more Ramen variety. Thank you for carrying this and other Ramen, Amazon. I will continue to buy this and other hard to find flavors of Maruchan( like Creamy Chicken and Lime Shrimp, try those, they are delicious) for easy, tasty lunches.",1347235200,0,0
B003OB2H1M,5,Glad I Finally Found This Again!,"I don't know why grocery stores in my area are no longer stocking this particular flavor of ramen, but I'm glad to have found it on Amazon because it's the only flavor my son will eat.  He likes the spicier flavors, but has a health condition that causes great stomach upset if he eats them, so this is a blessing for both of us.  Ramen has always been one of those great little things to have when you need to fix something quick in a pinch, or when you want a lighter meal so we have missed it.  I have to admit that I had some concern about expiration dates buying on line, but it's about a year out so this ramen will be fresh for a good long time.  It was also packaged very well and arrived in great condition!",1330041600,0,0
B003OB2H1M,3,Flavourless rubber,"There's really not much to it than the title. It says extra flavour, but its so bland and if you don't time it well,  the noodles go from rubbery to soggy in a split second.<br /><br />I don't usually care enough about instant noodles to want to write a review, but this was pretty bad. But I suppose for the price, it keeps you full.",1320796800,1,2
B003OB4ADK,2,Wrong Item Pictured,"The product pictured above (at this time) is Lime Chili Shrimp flavor but the product sent is actually as the listing states: Lime Shrimp. It's bland and needs hot sauce and/or more citrus flavor. It's just ramen and you can't expect much more than for it to not instantly kill you, but for the same 29 cents a cup, there's better flavors.",1342224000,0,0
B0012XBD7I,5,My favorite Kettle Chip,"These are my favorite, but they aren't for everybody. In a way, they sort of taste like Oriental flavor ramen, but with a kick. For me, how can one go wrong with the combination of jalapeno and ginger? They are a bit rich, so they aren't for EveryDayForAMonth snacking. Because this is a case purchase, I recommend trying out a single bag before buying an entire case. The 2oz size seems to be no longer available, which is a shame; I can eat the entire 5oz bag.",1327968000,1,1
